5332208144,1500,3,2,
5332373711,,2,,
5332369954,632,1,1,
5332370124,668,1,1,
5332370327,878,1,1,
5319420920,2221,4,2,
5332345733,,1,,
5332349501,1330,3,2,
5291013575,1032,1,1.5,
5332370731,,2,,
5332358487,715,1,1,
5332288193,,2,,
5332369302,697,1,1,
5332328869,1068,2,2,
5332368712,994,2,2,
5328734946,737,1,,
5332326483,927,1,1,
5332348447,818,1,1,
5332369566,777,1,1,
5332352773,729,1,1,
5332328281,850,2,2,
5295674771,576,1,1,
5295651512,576,1,1,
5332329581,654,1,1,
5322502341,2850,4,3,
5295642499,576,1,1,
5332330098,700,1,1,
5295653181,576,1,1,
5332322078,935,2,1,
5332331894,1026,2,2,
5297048866,1050,2,2,
5332319980,1400,3,2.5,
5332336661,671,1,1,
5321046729,,0,,
5309120526,920,2,1,
5329250670,,3,,
5332324824,,0,,
5308328870,856,1,1,
5295663353,576,1,1,
5295650037,576,1,1,
5332339968,687,1,1,
5332340379,1093,2,2,
5332324112,932,2,2,
5332342883,1200,2,2,
5332242904,1930,3,2.5,
5332341151,800,2,1,
5332326133,1020,2,2,
5332335059,1010,2,1,
5322203152,1500,3,2.5,
5332336849,1204,2,2,
5332342418,750,2,1,
5332348039,670,1,1,
5325181860,1050,3,1.5,
5332344398,1200,3,2,
5332344987,706,1,1,
5332325228,1246,2,2,
5332347868,1233,2,2,
5332344334,924,1,5.5,
5332207749,1500,3,2,
5332348739,1319,2,2,
5332349545,810,1,1,
5332352962,572,0,572,
5326137611,1007,2,2,
5332352993,750,1,1,
5332341122,944,2,1,
5332346081,875,2,1,
5332350597,911,2,1.5,
5332324231,716,1,1,
5332335874,1186,2,2,
5294483324,1440,3,2.5,
5332356385,915,2,1.5,
5332353596,,2,,
5332355605,405,1,1,
5332361843,685,1,1,
5332345850,1067,2,2,
5332358540,434,1,1,
5332357713,800,1,1,
5332362346,734,1,1,
5332359842,702,1,1,
5332360771,1150,2,2,
5332338435,,0,,
5332357957,1106,2,2,
5332362843,978,2,2,
5332361491,,1,,
5332343772,762,1,1,
5332359581,965,2,2,
5332363730,1082,2,2,
5332364655,595,1,1,
5332364279,1195,2,2,
5332367431,1143,2,2,
5311614621,,2,,
5332363468,735,1,1,
5332367103,,0,,
5311640064,800,1,1,
5293193815,1219,2,2,
5332332881,794,2,1,
5332349393,812,1,1,
5332329747,1052,2,1,
5295661517,576,1,1,
5300391145,,1,,